millis,mouseX,mouseY,target_x,target_y,target_size,click,Success,frame_number,landmark_detection_success,landmark_detection_confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,eye_lmk_X_0,eye_lmk_Y_0,eye_lmk_Z_0,eye_lmk_X_1,eye_lmk_Y_1,eye_lmk_Z_1,eye_lmk_X_2,eye_lmk_Y_2,eye_lmk_Z_2,eye_lmk_X_3,eye_lmk_Y_3,eye_lmk_Z_3,eye_lmk_X_4,eye_lmk_Y_4,eye_lmk_Z_4,eye_lmk_X_5,eye_lmk_Y_5,eye_lmk_Z_5,eye_lmk_X_6,eye_lmk_Y_6,eye_lmk_Z_6,eye_lmk_X_7,eye_lmk_Y_7,eye_lmk_Z_7,eye_lmk_X_28,eye_lmk_Y_28,eye_lmk_Z_28,eye_lmk_X_29,eye_lmk_Y_29,eye_lmk_Z_29,eye_lmk_X_30,eye_lmk_Y_30,eye_lmk_Z_30,eye_lmk_X_31,eye_lmk_Y_31,eye_lmk_Z_31,eye_lmk_X_32,eye_lmk_Y_32,eye_lmk_Z_32,eye_lmk_X_33,eye_lmk_Y_33,eye_lmk_Z_33,eye_lmk_X_34,eye_lmk_Y_34,eye_lmk_Z_34,eye_lmk_X_35,eye_lmk_Y_35,eye_lmk_Z_35,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42771,413,146,406,135,40,0,0,491,1,0.975,0.258889,0.021189,-0.965675,0.035485,0.055748,-0.997814,-49.486965,-149.319443,497.869202,-48.322994,-153.846115,499.412048,-44.562073,-156.049347,500.758545,-40.409061,-154.615143,501.119873,-38.3204,-150.386826,500.284424,-39.283817,-145.580475,498.970917,-43.276165,-143.694321,497.395081,-47.395763,-145.124115,497.033722,8.318613,-138.084183,467.006622,9.829979,-142.555847,469.145538,13.602106,-144.415878,471.559021,17.431282,-142.534348,472.833252,19.038343,-138.013153,472.221802,17.475899,-133.541122,470.082886,13.695343,-131.738113,467.669403,9.538103,-133.296631,466.402313,-17.325804,-115.114876,513.987488,-0.107732,-0.020854,0.010165, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42814,413,146,406,135,40,0,0,492,1,0.975,0.246828,0.030671,-0.968574,0.024075,0.05487,-0.998203,-49.501709,-146.822296,490.815918,-48.173531,-151.356857,491.799438,-44.213608,-153.510254,492.377594,-39.948883,-152.007431,492.2117,-37.891254,-147.736084,491.398895,-38.960243,-142.947357,490.63208,-43.188343,-141.077866,489.837219,-47.433735,-142.570251,490.003143,7.895055,-136.745255,462.596405,9.361531,-141.232315,464.745026,13.100851,-143.126373,467.195007,16.92943,-141.276733,468.51123,18.567966,-136.765869,467.922607,17.049734,-132.27742,465.774017,13.300685,-130.441635,463.324005,9.146356,-131.966156,462.011475,-17.516741,-115.122719,514.089417,-0.108225,-0.021783,0.008041, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42866,413,146,406,135,40,0,0,493,1,0.975,0.255755,0.015386,-0.966619,0.025739,0.054592,-0.998177,-49.750675,-148.541245,495.680328,-48.539772,-153.069519,497.025543,-44.712139,-155.27684,498.099335,-40.513702,-153.850281,498.272705,-38.424034,-149.629868,497.444092,-39.412617,-144.833237,496.323975,-43.48592,-142.928635,495.025116,-47.655758,-144.349014,494.851746,7.900373,-137.837601,466.150421,9.393382,-142.316345,468.28717,13.163573,-144.191162,470.687836,17.008352,-142.323593,471.946136,18.6394,-137.807404,471.324982,17.095303,-133.328339,469.188232,13.316665,-131.510391,466.787567,9.146258,-133.053253,465.537415,-17.526134,-115.171021,514.392944,-0.105686,-0.020773,0.006061, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42889,413,146,406,135,40,0,0,494,1,0.975,0.255811,0.032403,-0.966184,0.030416,0.055858,-0.997975,-49.560078,-147.366119,492.931824,-48.28775,-151.920319,494.01825,-44.37484,-154.129929,494.807098,-40.118195,-152.68457,494.836304,-38.027462,-148.435944,494.088745,-39.05587,-143.625824,493.230682,-43.228745,-141.70192,492.21347,-47.462589,-143.140152,492.184265,7.962518,-137.531021,465.43399,9.445323,-142.018768,467.568787,13.212196,-143.910843,469.981171,17.062912,-142.058456,471.258026,18.705521,-137.546112,470.651398,17.171459,-133.057465,468.516632,13.395575,-131.22258,466.104218,9.219421,-132.749817,464.835236,-17.429745,-114.92646,514.158997,-0.104822,-0.024832,0.005535, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42920,413,146,406,135,40,1,1,495,1,0.975,0.265526,0.027207,-0.96372,0.037951,0.05274,-0.997887,-49.519466,-147.911682,494.66449,-48.263905,-152.436127,495.863983,-44.391403,-154.626999,496.761322,-40.175098,-153.183319,496.830841,-38.102566,-148.955856,496.03183,-39.123127,-144.169418,495.056946,-43.249126,-142.272476,493.934998,-47.440353,-143.70903,493.865479,8.100326,-137.508255,465.549988,9.57074,-141.983429,467.699432,13.315852,-143.867355,470.129578,17.148251,-142.0159,471.416931,18.78669,-137.513031,470.807312,17.26494,-133.037064,468.657898,13.51073,-131.210556,466.227722,9.353357,-132.736618,464.945007,-17.325209,-114.992661,514.810181,-0.1023,-0.027101,0.004403, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43015,413,146,2433,283,32,0,0,497,1,0.975,0.265413,0.029548,-0.963682,0.036526,0.058872,-0.997597,-49.547199,-148.473846,496.597382,-48.266071,-152.993103,497.836121,-44.37878,-155.153214,498.75531,-40.167488,-153.670868,498.816528,-38.117317,-149.419922,497.983917,-39.166325,-144.633987,496.967285,-43.304245,-142.773697,495.825989,-47.489811,-144.248276,495.764771,8.154193,-137.104523,464.574951,9.617159,-141.586563,466.743713,13.34864,-143.471832,469.215424,17.169678,-141.614624,470.542175,18.8053,-137.102005,469.946777,17.290457,-132.61879,467.778015,13.549234,-130.792023,465.306305,9.402057,-132.3237,463.980255,-17.191677,-114.941811,514.859375,-0.103803,-0.028635,0.003972, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43048,413,146,2433,283,32,0,0,498,1,0.975,0.263672,0.021672,-0.964369,0.033694,0.053818,-0.997982,-49.573391,-148.937241,497.641357,-48.349621,-153.446198,499.064911,-44.526882,-155.61412,500.189209,-40.348755,-154.150421,500.355713,-38.283875,-149.917511,499.466888,-39.289902,-145.133209,498.263306,-43.354244,-143.277054,496.919037,-47.502445,-144.733658,496.752533,8.079855,-136.581711,462.685516,9.570566,-141.06221,464.781158,13.319635,-142.954071,467.200531,17.137987,-141.108383,468.526337,18.752928,-136.604752,467.981995,17.211378,-132.121933,465.886322,13.452338,-130.287552,463.46698,9.306383,-131.812943,462.150055,-17.156898,-114.980171,514.869751,-0.104072,-0.028646,0.003633, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43089,414,146,2433,283,32,0,0,499,1,0.975,0.270023,0.026147,-0.962499,0.038033,0.059974,-0.997475,-49.23616,-147.820023,493.980347,-47.974361,-152.336655,495.283203,-44.114021,-154.502838,496.307098,-39.92062,-153.03038,496.45224,-37.87014,-148.786575,495.633636,-38.908436,-144.000412,494.556427,-43.01405,-142.137741,493.306885,-47.179844,-143.6035,493.161743,8.171552,-136.507538,462.31015,9.614007,-141.00174,464.484222,13.330723,-142.908157,466.983612,17.15205,-141.068054,468.344238,18.802465,-136.557953,467.769043,17.307692,-132.061783,465.594971,13.580311,-130.214752,463.095551,9.433494,-131.728622,461.733521,-17.13608,-115.044456,514.996338,-0.103662,-0.029233,0.003713, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43131,416,146,2433,283,32,0,0,500,1,0.975,0.26581,0.029257,-0.963581,0.039286,0.053432,-0.997798,-49.181171,-147.338745,492.727753,-47.864166,-151.856125,493.864868,-43.937912,-153.998001,494.635925,-39.708626,-152.493469,494.589233,-37.670151,-148.230392,493.752167,-38.743965,-143.450378,492.83371,-42.927616,-141.603256,491.843964,-47.133747,-143.098557,491.890656,8.214077,-137.117966,464.086212,9.699754,-141.595825,466.221039,13.443071,-143.475082,468.664642,17.25803,-141.613922,469.985626,18.873589,-137.101563,469.410126,17.336559,-132.622223,467.275299,13.583645,-130.800858,464.831665,9.441184,-132.339417,463.515381,-17.095665,-115.004356,514.696838,-0.104956,-0.030987,0.003478, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43162,420,146,2433,283,32,0,0,501,1,0.975,0.263577,0.028641,-0.964213,0.032051,0.052311,-0.998116,-49.178295,-147.469284,493.03299,-47.939457,-152.02327,494.256958,-44.080235,-154.248322,495.283173,-39.863766,-152.822128,495.510529,-37.778927,-148.583176,494.805817,-38.793789,-143.766678,493.819427,-42.900352,-141.835129,492.555634,-47.090042,-143.257034,492.328308,8.089303,-135.917786,460.074829,9.552505,-140.397095,462.243408,13.288118,-142.280197,464.7052,17.114702,-140.422394,466.018097,18.753668,-135.911301,465.413055,17.238129,-131.431061,463.244476,13.492884,-129.606796,460.782684,9.341252,-131.138809,459.471161,-17.076649,-114.936089,514.492126,-0.103069,-0.02752,0.003544, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43205,424,147,2433,283,32,0,0,502,1,0.975,0.267203,0.024832,-0.96332,0.032293,0.055907,-0.997914,-49.029377,-147.170029,492.03833,-47.731117,-151.683594,493.198334,-43.839909,-153.840668,494.099579,-39.639114,-152.360367,494.214142,-37.607006,-148.114227,493.474884,-38.674847,-143.338242,492.545654,-42.815491,-141.474335,491.413635,-46.991596,-142.948395,491.299072,8.131865,-135.891281,460.327087,9.585405,-140.385696,462.461456,13.312116,-142.298843,464.926178,17.136522,-140.468536,466.277466,18.781681,-135.965164,465.723785,17.276289,-131.468307,463.589417,13.538868,-129.613892,461.124695,9.388859,-131.119965,459.776794,-17.045998,-114.943054,514.598694,-0.10489,-0.027008,0.003038, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43250,463,153,2433,283,32,0,0,503,1,0.975,0.215471,0.053443,-0.975047,-0.021777,0.055227,-0.998236,-50.890347,-150.624527,505.183044,-49.499741,-155.095047,506.164948,-45.539371,-157.148041,506.707458,-41.337067,-155.56813,506.492828,-39.367302,-151.288818,505.646729,-40.501778,-146.557236,504.875549,-44.725071,-144.794708,504.122314,-48.909325,-146.363251,504.336945,7.539853,-140.74556,477.713684,9.122252,-145.193008,479.545441,13.022079,-147.072235,481.505737,16.957733,-145.249969,482.446289,18.593237,-140.794189,481.816071,16.967638,-136.34758,479.984283,13.063762,-134.514297,478.023987,8.809083,-136.020462,477.139496,-17.126461,-115.119728,515.535645,-0.106642,-0.02854,0.001631, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43293,620,177,2433,283,32,0,0,504,1,0.975,0.145839,0.087567,-0.985425,-0.074544,0.058318,-0.995511,-51.0154,-147.397858,495.964966,-49.447498,-151.787033,496.301575,-45.385811,-153.565308,495.700043,-41.228065,-151.692093,494.512695,-39.407978,-147.284027,493.435089,-40.639648,-142.64325,493.24881,-45.008846,-141.142136,493.700043,-49.169224,-142.988083,494.88736,6.774808,-145.821075,495.000671,8.56706,-150.166901,496.477722,12.649797,-151.883926,497.792206,16.627594,-149.943771,498.174133,18.147926,-145.488235,497.39975,16.323982,-141.149887,495.922729,12.246625,-139.464752,494.608215,7.956404,-141.102707,494.342896,-17.229773,-115.330795,516.44751,-0.102437,-0.02792,-0.002542, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43348,1125,279,2433,283,32,0,0,505,1,0.975,0.044798,0.090016,-0.994932,-0.126843,0.07971,-0.988715,-52.361164,-146.873306,494.302277,-50.768311,-151.386871,494.708191,-46.664063,-153.202057,493.792267,-42.478657,-151.257843,492.091064,-40.659943,-146.720825,490.601074,-41.886726,-141.945801,490.295227,-46.314617,-140.428207,491.111084,-50.505589,-142.333176,492.812286,5.458064,-146.594345,497.509949,7.517184,-150.768723,498.179962,11.719002,-152.163025,498.137543,15.587704,-149.956314,497.407562,16.853262,-145.45575,496.417603,14.788764,-141.301895,495.747589,10.607376,-139.913483,495.789978,6.458682,-141.839966,496.751709,-17.393372,-115.220329,515.733948,-0.094212,-0.03037,-0.008606, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43389,1478,347,2433,283,32,0,0,506,1,0.975,0.041276,0.090397,-0.99505,-0.118799,0.077177,-0.989914,-52.281338,-146.59201,493.307373,-50.710667,-151.105743,493.647064,-46.616108,-152.924881,492.692932,-42.421791,-150.986954,491.003906,-40.580051,-146.454575,489.569366,-41.781162,-141.683838,489.334015,-46.202579,-140.156113,490.183838,-50.403431,-142.055237,491.872864,5.208191,-143.074234,485.229523,7.220818,-147.298431,486.079315,11.426548,-148.784058,486.378815,15.349831,-146.651932,485.952545,16.683727,-142.16301,485.050232,14.658736,-137.955658,484.200439,10.469823,-136.48259,483.90097,6.253611,-138.329956,484.534393,-17.389647,-115.194038,515.264282,-0.09863,-0.029348,-0.009512, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43431,1893,415,2433,283,32,0,0,507,1,0.975,0.042493,0.087976,-0.995216,-0.126633,0.073069,-0.989255,-51.572021,-144.48584,485.857635,-49.965645,-148.981293,486.136688,-45.86694,-150.748322,485.094055,-41.70322,-148.75647,483.340485,-39.907402,-144.201126,481.903198,-41.14122,-139.447601,481.724091,-45.566525,-137.972519,482.666779,-49.738914,-139.923935,484.420349,5.027458,-140.692108,477.019806,6.984217,-144.93103,477.960175,11.157057,-146.475403,478.436584,15.091247,-144.409103,478.169952,16.470856,-139.952972,477.316437,14.49801,-135.72879,476.376038,10.339721,-134.200592,475.899628,6.109282,-135.979309,476.3591,-17.320503,-115.225456,515.005554,-0.098481,-0.029738,-0.010758, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43464,2141,444,2433,283,32,0,0,508,1,0.975,0.180267,0.047719,-0.98246,-0.028275,0.019935,-0.999401,-50.478424,-149.33522,499.538849,-49.045799,-153.818283,500.106323,-45.014107,-155.804092,499.880127,-40.760651,-154.125259,498.992798,-38.780624,-149.781021,497.964081,-39.89418,-145.051895,497.566895,-44.227993,-143.340286,497.622833,-48.476368,-144.99678,498.510162,7.730875,-144.609726,487.702423,9.336901,-149.008148,489.469238,13.259059,-150.846237,491.255035,17.20039,-149.018005,492.013702,18.823893,-144.596756,491.300842,17.177942,-140.201736,489.534058,13.25494,-138.40506,487.74826,9.000088,-139.917862,487.058472,-16.477175,-115.98893,516.086365,-0.115632,-0.035049,-0.007716, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43508,2354,466,2433,283,32,0,0,509,1,0.975,0.282508,-0.03707,-0.958548,0.090501,-0.039197,-0.995125,-49.107887,-154.495148,510.651886,-47.879669,-158.954071,511.955017,-44.062004,-161.11377,512.859924,-39.897457,-159.691589,512.836548,-37.843502,-155.527054,511.89856,-38.835278,-150.803574,510.803009,-42.906025,-148.942383,509.690552,-47.045189,-150.355438,509.713928,10.458219,-147.798477,493.644501,11.978877,-152.170776,495.781158,15.74347,-153.960983,498.073883,19.550146,-152.084518,499.179626,21.135841,-147.64267,498.450653,19.568262,-143.273193,496.313995,15.79885,-141.533691,494.021271,11.669117,-143.087997,492.926117,-15.353786,-116.886627,516.860779,-0.121018,-0.049702,-0.007962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43550,2471,470,2433,283,32,0,0,510,1,0.975,0.353453,-0.050581,-0.934084,0.136938,-0.081229,-0.987244,-44.846416,-149.69075,489.473724,-43.794266,-154.241974,490.816254,-40.139603,-156.604385,492.246887,-36.018944,-155.371384,492.927551,-33.86832,-151.262192,492.459564,-34.725811,-146.452515,491.382507,-38.61269,-144.376389,489.686401,-42.701954,-145.613724,489.005737,11.392229,-142.332184,468.642059,12.700869,-146.658493,471.383972,16.336575,-148.361359,474.134521,20.172962,-146.398987,475.282471,21.920166,-141.929214,474.155365,20.551344,-137.6147,471.413483,16.91094,-135.974442,468.662933,12.766084,-137.579147,467.454071,-13.431295,-117.779526,514.688232,-0.12738,-0.076766,-0.013981, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43582,2519,470,2433,283,32,0,0,511,1,0.975,0.326103,-0.11037,-0.938869,0.114835,-0.142697,-0.983082,-39.930336,-139.298477,449.23587,-38.641155,-143.694427,450.940918,-34.778999,-145.721329,451.901337,-30.620932,-144.168793,451.554535,-28.62746,-139.960632,450.103668,-29.678629,-135.269073,448.555359,-33.792999,-133.590683,447.438171,-37.91608,-135.122925,447.784973,11.424208,-136.086426,443.0914,12.495456,-140.374878,445.972687,16.008217,-142.16777,448.806763,19.910271,-140.368073,449.933502,21.869312,-136.03894,448.692841,20.732277,-131.763046,445.811523,17.211718,-130.036301,442.977448,13.026407,-131.458389,441.769623,-10.961654,-118.862709,512.817444,-0.137936,-0.113502,-0.025148, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43625,2545,469,2433,283,32,0,0,512,1,0.975,0.340492,-0.142688,-0.929358,0.023524,-0.165088,-0.985998,-37.62495,-137.874832,440.095886,-36.360836,-142.260315,442.05899,-32.493591,-144.276917,443.175323,-28.30559,-142.716843,442.790863,-26.27949,-138.510452,441.13089,-27.312611,-133.817856,439.305969,-31.428295,-132.169098,438.051483,-35.574776,-133.705872,438.435913,10.373649,-127.583809,412.916626,10.778498,-131.8181,416.16861,13.922419,-133.848328,419.371368,17.980192,-132.432678,420.648743,20.520214,-128.407562,419.252472,20.038,-124.183365,416.000488,16.870764,-122.227432,412.797729,12.59706,-123.225395,411.380127,-8.53891,-120.221443,512.673828,-0.155197,-0.160339,-0.03672, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43659,2561,466,2433,283,32,0,0,513,1,0.975,0.395308,-0.133584,-0.908783,0.166851,-0.156743,-0.973444,-37.272228,-145.128021,460.002258,-36.228214,-149.656998,461.992279,-32.542065,-151.872879,463.70401,-28.375252,-150.446457,464.134766,-26.201281,-146.218567,463.032196,-27.062014,-141.392105,461.249115,-30.974472,-139.525208,459.330444,-35.095127,-140.944183,458.899689,13.46128,-134.470505,432.226471,14.383971,-138.824844,435.091705,17.819185,-140.776855,437.995697,21.764044,-139.134293,439.237335,23.860304,-134.865204,438.089264,22.870537,-130.51915,435.223999,19.421999,-128.636139,432.320038,15.207041,-129.894623,430.993469,-4.916678,-120.716316,511.871521,-0.148415,-0.240524,-0.063133, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43701,2584,462,2433,283,32,0,0,514,1,0.975,0.424061,-0.107744,-0.899201,0.203577,-0.129155,-0.970503,-34.793209,-147.041885,463.834686,-33.759178,-151.570572,465.796356,-30.114975,-153.800934,467.592651,-25.995026,-152.394958,468.171326,-23.845028,-148.179443,467.19342,-24.704771,-143.35553,465.451294,-28.569281,-141.46933,463.435455,-32.643608,-142.870834,462.856781,14.455017,-132.495804,425.235352,15.331129,-136.897156,428.006805,18.72662,-138.946091,430.898468,22.664034,-137.39299,432.216431,24.790295,-133.150665,431.18866,23.848305,-128.753647,428.417206,20.436472,-126.774582,425.525543,16.229713,-127.942902,424.128906,-1.507026,-122.147171,514.963257,-0.12817,-0.272722,-0.095894, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43744,2598,459,2433,283,32,0,0,515,1,0.975,0.471717,-0.096528,-0.87645,0.161731,-0.085857,-0.983093,-28.650944,-146.13266,457.930359,-27.802177,-150.693222,459.98468,-24.429983,-153.037704,462.277161,-20.499695,-151.755661,463.464905,-18.348171,-147.593552,462.852112,-19.066893,-142.736938,461.05365,-22.632122,-140.734543,458.50531,-26.513588,-142.02301,457.317566,17.606819,-136.930511,442.149292,18.034254,-141.305252,445.152039,21.159849,-143.511169,448.302948,25.170872,-142.20665,449.756317,27.671064,-138.156784,448.660767,27.177633,-133.783401,445.658051,24.026321,-131.647385,442.507111,19.784548,-132.541367,440.935242,4.685606,-123.935532,519.175598,-0.13455,-0.367663,-0.12327, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43788,2605,448,2433,283,32,0,0,516,1,0.975,0.477348,-0.099917,-0.873015,0.177147,-0.083594,-0.980628,-25.994099,-146.324554,457.365967,-25.162994,-150.869995,459.474121,-21.829618,-153.199463,461.841431,-17.936001,-151.910294,463.081177,-15.798062,-147.753052,462.467102,-16.504602,-142.907715,460.614227,-20.027182,-140.925522,457.991638,-23.87117,-142.221191,456.751892,19.906004,-143.269409,463.621979,20.385023,-147.65564,466.542816,23.545801,-149.874237,469.619324,27.553453,-148.579224,471.049347,30.01684,-144.529556,469.995178,29.476286,-140.143753,467.074341,26.291973,-137.990662,463.997833,22.047916,-138.879929,462.460571,7.859706,-125.617813,524.564758,-0.134706,-0.387391,-0.14945, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43832,2585,416,2433,283,32,0,0,517,1,0.975,0.502147,-0.09069,-0.860014,0.18582,-0.062779,-0.980576,-21.707003,-151.693497,472.987091,-20.895002,-156.238281,475.171173,-17.547894,-158.571564,477.558716,-13.61659,-157.289246,478.75116,-11.438887,-153.139084,478.049988,-12.117977,-148.290833,476.112793,-15.661082,-146.308945,473.478363,-19.543079,-147.596069,472.285919,22.360489,-149.82518,485.674194,23.29283,-154.034286,488.646149,26.822098,-155.923737,491.307861,30.883701,-154.347504,492.100159,33.05479,-150.238617,490.558899,32.060776,-146.043274,487.586975,28.527569,-144.209259,484.925232,24.215715,-145.385651,484.050201,13.095136,-127.254074,530.318359,-0.138018,-0.431895,-0.178843, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43865,2534,374,2433,283,32,0,0,518,1,0.975,0.521635,-0.090846,-0.848318,0.194074,-0.050917,-0.979665,-19.95014,-156.956207,489.042938,-19.047649,-161.537827,491.042542,-15.616704,-163.910126,493.298523,-11.657594,-162.649231,494.48941,-9.521117,-158.488892,493.917572,-10.282716,-153.615356,492.177917,-13.912898,-151.576447,489.661987,-17.827257,-152.844223,488.4711,23.984903,-152.347061,495.231476,24.81653,-156.52533,498.266602,28.283083,-158.446274,501.004974,32.358299,-156.945847,501.842468,34.61142,-152.911942,500.288483,33.718201,-148.746277,497.253326,30.245487,-146.880142,494.514954,25.927244,-147.975418,493.58313,15.677631,-128.592667,535.539185,-0.147986,-0.453368,-0.197648, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
